12asA00|chain:A	16pkA02|chain:A	0	4	327	208	250	kmer_topm+lev
152lA00|chain:A	1a57A00|chain:A	1	29	164	116	125	kmer_topm+lev
153lA00|chain:A	155cA00|chain:A	2	3	185	134	141	kmer_topm+lev
155cA00|chain:A	17gsA01|chain:A	3	6	134	99	106	kmer_topm+lev
16pkA02|chain:A	1a1vA01|chain:A	4	21	208	135	155	kmer_topm+lev
16vpA00|chain:A	1a44A00|chain:A	5	28	311	185	238	kmer_topm+lev
17gsA01|chain:A	1a10I00|chain:I	6	20	99	63	75	kmer_topm+lev
17gsA01|chain:A	1a1vA01|chain:A	6	21	99	135	107	kmer_topm+lev
1914A00|chain:A	1a1wA00|chain:A	7	22	171	83	125	kmer_topm+lev
19hcA01|chain:A	1a04A01|chain:A	8	13	155	124	123	kmer_topm+lev
19hcA02|chain:A	1a04A01|chain:A	9	13	137	124	108	kmer_topm+lev
1a00B00|chain:B	1a57A00|chain:A	10	29	146	116	111	kmer_topm+lev
1a02F00|chain:F	1a02J00|chain:J	11	12	53	52	36	kmer_topm+lev
1a02F00|chain:F	1a0rP02|chain:P	11	19	53	53	45	kmer_topm+lev
1a02F00|chain:F	1a31A03|chain:A	11	24	53	150	117	kmer_topm+lev
1a02F00|chain:F	1a5jA01|chain:A	11	30	53	56	45	kmer_topm+lev
1a04A01|chain:A	1a1wA00|chain:A	13	22	124	83	93	kmer_topm+lev
1a0cA00|chain:A	1a2zA00|chain:A	14	23	437	220	337	kmer_topm+lev
1a0gA02|chain:A	1a57A00|chain:A	15	29	159	116	123	kmer_topm+lev
1a0hA01|chain:A	1a10I00|chain:I	16	20	89	63	68	kmer_topm+lev
1a0iA03|chain:A	1a57A00|chain:A	17	29	148	116	110	kmer_topm+lev
1a0rP01|chain:P	1a10I00|chain:I	18	20	129	63	98	kmer_topm+lev
1a0rP01|chain:P	1a6dA03|chain:A	18	31	129	153	120	kmer_topm+lev
1a10I00|chain:I	1a3aC00|chain:C	20	25	63	146	112	kmer_topm+lev
1a10I00|chain:I	1a3zA00|chain:A	20	27	63	150	118	kmer_topm+lev
1a10I00|chain:I	1a5jA01|chain:A	20	30	63	56	49	kmer_topm+lev
1a1wA00|chain:A	1a5jA01|chain:A	22	30	83	56	64	kmer_topm+lev
1a2zA00|chain:A	1a3cA00|chain:A	23	26	220	166	163	kmer_topm+lev
1a3cA00|chain:A	1a57A00|chain:A	26	29	166	116	124	kmer_topm+lev
1a44A00|chain:A	1a57A00|chain:A	28	29	185	116	140	kmer_topm+lev
1a57A00|chain:A	1a5jA01|chain:A	29	30	116	56	87	kmer_topm+lev
