12asA00|chain:A	16pkA02|chain:A	0	4	327	208	250	kmer_topm+lev
12asA00|chain:A	1a0sP00|chain:P	0	21	327	413	325	kmer_topm+lev
152lA00|chain:A	1a3wB03|chain:B	1	39	164	97	125	kmer_topm+lev
153lA00|chain:A	155cA00|chain:A	2	3	185	134	141	kmer_topm+lev
155cA00|chain:A	1a19A00|chain:A	3	24	134	89	104	kmer_topm+lev
16pkA02|chain:A	1a1vA01|chain:A	4	28	208	135	155	kmer_topm+lev
16vpA00|chain:A	1a44A00|chain:A	5	43	311	185	238	kmer_topm+lev
17gsA01|chain:A	1a10I00|chain:I	6	22	99	63	75	kmer_topm+lev
1914A00|chain:A	1a1wA00|chain:A	7	30	171	83	125	kmer_topm+lev
19hcA01|chain:A	1a2oA01|chain:A	8	31	155	133	118	kmer_topm+lev
19hcA02|chain:A	1a9xA03|chain:A	9	58	137	70	104	kmer_topm+lev
1a00B00|chain:B	1a48A01|chain:A	10	44	146	111	110	kmer_topm+lev
1a02F00|chain:F	1a02J00|chain:J	11	12	53	52	36	kmer_topm+lev
1a02F00|chain:F	1a0iA01|chain:A	11	17	53	83	65	kmer_topm+lev
1a02F00|chain:F	1a15A00|chain:A	11	23	53	67	53	kmer_topm+lev
1a02F00|chain:F	1a19A00|chain:A	11	24	53	89	69	kmer_topm+lev
1a02F00|chain:F	1a31A04|chain:A	11	34	53	80	62	kmer_topm+lev
1a02F00|chain:F	1a5jA01|chain:A	11	47	53	56	45	kmer_topm+lev
1a02J00|chain:J	1a1tA00|chain:A	12	27	52	55	45	kmer_topm+lev
1a02J00|chain:J	1a3wB03|chain:B	12	39	52	97	76	kmer_topm+lev
1a04A01|chain:A	1a1wA00|chain:A	13	30	124	83	93	kmer_topm+lev
1a04A01|chain:A	1a2oA01|chain:A	13	31	124	133	99	kmer_topm+lev
1a0cA00|chain:A	1a2zA00|chain:A	14	32	437	220	337	kmer_topm+lev
1a0gA02|chain:A	1a94A00|chain:A	15	57	159	99	120	kmer_topm+lev
1a0hA01|chain:A	1a10I00|chain:I	16	22	89	63	68	kmer_topm+lev
1a0iA03|chain:A	1a57A00|chain:A	18	45	148	116	110	kmer_topm+lev
1a0rP01|chain:P	1a10I00|chain:I	19	22	129	63	98	kmer_topm+lev
1a0rP02|chain:P	1a1iA01|chain:A	20	25	53	30	42	kmer_topm+lev
1a0rP02|chain:P	1a9xA03|chain:A	20	58	53	70	56	kmer_topm+lev
1a10I00|chain:I	1a41A02|chain:A	22	42	63	94	73	kmer_topm+lev
1a10I00|chain:I	1a59A02|chain:A	22	46	63	108	84	kmer_topm+lev
1a10I00|chain:I	1a5jA01|chain:A	22	47	63	56	49	kmer_topm+lev
1a10I00|chain:I	1a70A00|chain:A	22	51	63	97	76	kmer_topm+lev
1a10I00|chain:I	1a75A00|chain:A	22	53	63	106	82	kmer_topm+lev
1a10I00|chain:I	1a79A01|chain:A	22	54	63	100	77	kmer_topm+lev
1a10I00|chain:I	1a7eA00|chain:A	22	55	63	118	91	kmer_topm+lev
1a1iA01|chain:A	1a5tA02|chain:A	25	48	30	40	31	kmer_topm+lev
1a1iA01|chain:A	1a62A02|chain:A	25	49	30	70	56	kmer_topm+lev
1a1rA02|chain:A	1a9xA03|chain:A	26	58	85	70	66	kmer_topm+lev
1a1vA01|chain:A	1a70A00|chain:A	28	51	135	97	104	kmer_topm+lev
1a1vA02|chain:A	1a41A02|chain:A	29	42	135	94	102	kmer_topm+lev
1a1wA00|chain:A	1a5jA01|chain:A	30	47	83	56	64	kmer_topm+lev
1a2zA00|chain:A	1a3cA00|chain:A	32	36	220	166	163	kmer_topm+lev
1a31A03|chain:A	1a41A01|chain:A	33	41	150	127	111	kmer_topm+lev
1a3aC00|chain:C	1a79A01|chain:A	35	54	146	100	110	kmer_topm+lev
1a3cA00|chain:A	1a3wB03|chain:B	36	39	166	97	123	kmer_topm+lev
1a3gA01|chain:A	1a62A02|chain:A	37	49	135	70	103	kmer_topm+lev
1a3qA02|chain:A	1a62A02|chain:A	38	49	98	70	75	kmer_topm+lev
1a3zA00|chain:A	1a41A02|chain:A	40	42	150	94	115	kmer_topm+lev
1a41A01|chain:A	1a41A02|chain:A	41	42	127	94	95	kmer_topm+lev
1a44A00|chain:A	1a79A01|chain:A	43	54	185	100	139	kmer_topm+lev
1a48A01|chain:A	1a62A02|chain:A	44	49	111	70	82	kmer_topm+lev
1a57A00|chain:A	1a5jA01|chain:A	45	47	116	56	87	kmer_topm+lev
1a59A02|chain:A	1a73A00|chain:A	46	52	108	162	126	kmer_topm+lev
1a5jA01|chain:A	1a7gE00|chain:E	47	56	56	82	66	kmer_topm+lev
1a6dA03|chain:A	1a75A00|chain:A	50	53	153	106	114	kmer_topm+lev
1a94A00|chain:A	1a9xA03|chain:A	57	58	99	70	72	kmer_topm+lev
