12asA00|chain:A	16pkA02|chain:A	0	4	327	208	250	kmer_topm+lev
152lA00|chain:A	1a3wB03|chain:B	1	42	164	97	125	kmer_topm+lev
153lA00|chain:A	155cA00|chain:A	2	3	185	134	141	kmer_topm+lev
155cA00|chain:A	1a17A00|chain:A	3	25	134	159	120	kmer_topm+lev
155cA00|chain:A	1a19A00|chain:A	3	26	134	89	104	kmer_topm+lev
16pkA02|chain:A	1a1vA01|chain:A	4	30	208	135	155	kmer_topm+lev
16vpA00|chain:A	1a2vA03|chain:A	5	34	311	439	341	kmer_topm+lev
16vpA00|chain:A	1a44A00|chain:A	5	46	311	185	238	kmer_topm+lev
17gsA01|chain:A	1ailA00|chain:A	6	75	99	70	72	kmer_topm+lev
1914A00|chain:A	1a1wA00|chain:A	7	32	171	83	125	kmer_topm+lev
19hcA01|chain:A	1a0pA01|chain:A	8	19	155	91	117	kmer_topm+lev
19hcA02|chain:A	1a7wA00|chain:A	9	68	137	68	104	kmer_topm+lev
1a00B00|chain:B	1a48A01|chain:A	10	47	146	111	110	kmer_topm+lev
1a02F00|chain:F	1a02J00|chain:J	11	12	53	52	36	kmer_topm+lev
1a02F00|chain:F	1a0pA01|chain:A	11	19	53	91	67	kmer_topm+lev
1a02F00|chain:F	1ailA00|chain:A	11	75	53	70	54	kmer_topm+lev
1a02J00|chain:J	1a6aB02|chain:B	12	58	52	98	76	kmer_topm+lev
1a02J00|chain:J	1a92A00|chain:A	12	69	52	50	41	kmer_topm+lev
1a04A01|chain:A	1a1wA00|chain:A	13	32	124	83	93	kmer_topm+lev
1a04A01|chain:A	1a52A00|chain:A	13	48	124	239	183	kmer_topm+lev
1a04A01|chain:A	1a5tA01|chain:A	13	53	124	167	128	kmer_topm+lev
1a0cA00|chain:A	1a2zA00|chain:A	14	35	437	220	337	kmer_topm+lev
1a0gA02|chain:A	1a94A00|chain:A	15	70	159	99	120	kmer_topm+lev
1a0hA01|chain:A	1a10I00|chain:I	16	23	89	63	68	kmer_topm+lev
1a0iA01|chain:A	1a6cA02|chain:A	17	59	83	165	126	kmer_topm+lev
1a0iA01|chain:A	1a9xA07|chain:A	17	72	83	55	64	kmer_topm+lev
1a0iA03|chain:A	1a6aB02|chain:B	18	58	148	98	108	kmer_topm+lev
1a0rP01|chain:P	1ailA00|chain:A	20	75	129	70	96	kmer_topm+lev
1a0rP02|chain:P	1a1iA01|chain:A	21	27	53	30	42	kmer_topm+lev
1a0rP02|chain:P	1a7wA00|chain:A	21	68	53	68	50	kmer_topm+lev
1a0sP00|chain:P	1a5aA00|chain:A	22	51	413	255	318	kmer_topm+lev
1a10I00|chain:I	1a5jA01|chain:A	23	52	63	56	49	kmer_topm+lev
1a10I00|chain:I	1ag4A00|chain:A	23	74	63	103	79	kmer_topm+lev
1a15A00|chain:A	1a62A01|chain:A	24	55	67	46	52	kmer_topm+lev
1a19A00|chain:A	1a92A00|chain:A	26	69	89	50	68	kmer_topm+lev
1a1iA01|chain:A	1a5tA02|chain:A	27	54	30	40	31	kmer_topm+lev
1a1iA01|chain:A	1a62A01|chain:A	27	55	30	46	37	kmer_topm+lev
1a1iA01|chain:A	1afpA00|chain:A	27	73	30	51	44	kmer_topm+lev
1a1rA02|chain:A	1a9xA03|chain:A	28	71	85	70	66	kmer_topm+lev
1a1tA00|chain:A	1afpA00|chain:A	29	73	55	51	44	kmer_topm+lev
1a1vA01|chain:A	1a6aB02|chain:B	30	58	135	98	103	kmer_topm+lev
1a1vA02|chain:A	1a41A02|chain:A	31	45	135	94	102	kmer_topm+lev
1a1wA00|chain:A	1a5jA01|chain:A	32	52	83	56	64	kmer_topm+lev
1a1wA00|chain:A	1a65A01|chain:A	32	57	83	132	101	kmer_topm+lev
1a2oA01|chain:A	1ailA00|chain:A	33	75	133	70	98	kmer_topm+lev
1a2zA00|chain:A	1a3cA00|chain:A	35	39	220	166	163	kmer_topm+lev
1a31A03|chain:A	1a41A01|chain:A	36	44	150	127	111	kmer_topm+lev
1a31A04|chain:A	1a62A01|chain:A	37	55	80	46	61	kmer_topm+lev
1a3aC00|chain:C	1a5aA00|chain:A	38	51	146	255	194	kmer_topm+lev
1a3aC00|chain:C	1ag4A00|chain:A	38	74	146	103	108	kmer_topm+lev
1a3cA00|chain:A	1a3wB03|chain:B	39	42	166	97	123	kmer_topm+lev
1a3gA01|chain:A	1a62A02|chain:A	40	56	135	70	103	kmer_topm+lev
1a3qA02|chain:A	1a62A02|chain:A	41	56	98	70	75	kmer_topm+lev
1a3wB03|chain:B	1a9xA07|chain:A	42	72	97	55	75	kmer_topm+lev
1a3zA00|chain:A	1a41A02|chain:A	43	45	150	94	115	kmer_topm+lev
1a41A01|chain:A	1a41A02|chain:A	44	45	127	94	95	kmer_topm+lev
1a41A02|chain:A	1a9xA07|chain:A	45	72	94	55	72	kmer_topm+lev
1a44A00|chain:A	1a7sA01|chain:A	46	67	185	112	138	kmer_topm+lev
1a48A01|chain:A	1a7wA00|chain:A	47	68	111	68	79	kmer_topm+lev
1a57A00|chain:A	1a5jA01|chain:A	49	52	116	56	87	kmer_topm+lev
1a59A02|chain:A	1ailA00|chain:A	50	75	108	70	81	kmer_topm+lev
1a5jA01|chain:A	1a92A00|chain:A	52	69	56	50	44	kmer_topm+lev
1a5tA02|chain:A	1a9xA07|chain:A	54	72	40	55	44	kmer_topm+lev
1a62A02|chain:A	1a7sA01|chain:A	56	67	70	112	86	kmer_topm+lev
1a62A02|chain:A	1a92A00|chain:A	56	69	70	50	55	kmer_topm+lev
1a6dA03|chain:A	1a75A00|chain:A	60	63	153	106	114	kmer_topm+lev
1a70A00|chain:A	1ailA00|chain:A	61	75	97	70	75	kmer_topm+lev
1a73A00|chain:A	1a7sA01|chain:A	62	67	162	112	122	kmer_topm+lev
1a75A00|chain:A	1a7wA00|chain:A	63	68	106	68	80	kmer_topm+lev
1a79A01|chain:A	1a7wA00|chain:A	64	68	100	68	76	kmer_topm+lev
1a7eA00|chain:A	1a92A00|chain:A	65	69	118	50	90	kmer_topm+lev
1a7gE00|chain:E	1afpA00|chain:A	66	73	82	51	61	kmer_topm+lev
1a94A00|chain:A	1a9xA03|chain:A	70	71	99	70	72	kmer_topm+lev
1a9xA03|chain:A	1a9xA07|chain:A	71	72	70	55	53	kmer_topm+lev
