12asA00|chain:A	16pkA02|chain:A	0	4	327	208	250	kmer_topm+lev
152lA00|chain:A	1a57A00|chain:A	1	36	164	116	125	kmer_topm+lev
153lA00|chain:A	155cA00|chain:A	2	3	185	134	141	kmer_topm+lev
155cA00|chain:A	1a3qA02|chain:A	3	31	134	98	104	kmer_topm+lev
16pkA02|chain:A	1a1vA01|chain:A	4	23	208	135	155	kmer_topm+lev
16vpA00|chain:A	1a44A00|chain:A	5	34	311	185	238	kmer_topm+lev
17gsA01|chain:A	1a10I00|chain:I	6	20	99	63	75	kmer_topm+lev
1914A00|chain:A	1a1wA00|chain:A	7	25	171	83	125	kmer_topm+lev
19hcA01|chain:A	1a59A02|chain:A	8	37	155	108	120	kmer_topm+lev
19hcA02|chain:A	1a04A01|chain:A	9	13	137	124	108	kmer_topm+lev
1a00B00|chain:B	1a48A01|chain:A	10	35	146	111	110	kmer_topm+lev
1a02F00|chain:F	1a02J00|chain:J	11	12	53	52	36	kmer_topm+lev
1a02F00|chain:F	1a41A01|chain:A	11	33	53	127	99	kmer_topm+lev
1a02F00|chain:F	1a5jA01|chain:A	11	38	53	56	45	kmer_topm+lev
1a02J00|chain:J	1a1iA01|chain:A	12	21	52	30	42	kmer_topm+lev
1a02J00|chain:J	1a1rA02|chain:A	12	22	52	85	69	kmer_topm+lev
1a04A01|chain:A	1a1wA00|chain:A	13	25	124	83	93	kmer_topm+lev
1a0cA00|chain:A	1a2zA00|chain:A	14	26	437	220	337	kmer_topm+lev
1a0gA02|chain:A	1a94A00|chain:A	15	40	159	99	120	kmer_topm+lev
1a0hA01|chain:A	1a10I00|chain:I	16	20	89	63	68	kmer_topm+lev
1a0hA01|chain:A	1a1vA02|chain:A	16	24	89	135	105	kmer_topm+lev
1a0iA03|chain:A	1a57A00|chain:A	17	36	148	116	110	kmer_topm+lev
1a0rP01|chain:P	1a10I00|chain:I	18	20	129	63	98	kmer_topm+lev
1a0rP02|chain:P	1a1iA01|chain:A	19	21	53	30	42	kmer_topm+lev
1a10I00|chain:I	1a3gA01|chain:A	20	30	63	135	104	kmer_topm+lev
1a10I00|chain:I	1a3qA02|chain:A	20	31	63	98	76	kmer_topm+lev
1a10I00|chain:I	1a48A01|chain:A	20	35	63	111	85	kmer_topm+lev
1a10I00|chain:I	1a59A02|chain:A	20	37	63	108	84	kmer_topm+lev
1a10I00|chain:I	1a5jA01|chain:A	20	38	63	56	49	kmer_topm+lev
1a1vA01|chain:A	1a59A02|chain:A	23	37	135	108	105	kmer_topm+lev
1a1wA00|chain:A	1a5jA01|chain:A	25	38	83	56	64	kmer_topm+lev
1a2zA00|chain:A	1a3cA00|chain:A	26	29	220	166	163	kmer_topm+lev
1a31A03|chain:A	1a41A01|chain:A	27	33	150	127	111	kmer_topm+lev
1a3aC00|chain:C	1a48A01|chain:A	28	35	146	111	111	kmer_topm+lev
1a3cA00|chain:A	1a57A00|chain:A	29	36	166	116	124	kmer_topm+lev
1a3zA00|chain:A	1a94A00|chain:A	32	40	150	99	117	kmer_topm+lev
1a44A00|chain:A	1a57A00|chain:A	34	36	185	116	140	kmer_topm+lev
1a57A00|chain:A	1a5jA01|chain:A	36	38	116	56	87	kmer_topm+lev
1a5jA01|chain:A	1a94A00|chain:A	38	40	56	99	76	kmer_topm+lev
1a6dA03|chain:A	1a94A00|chain:A	39	40	153	99	117	kmer_topm+lev
