12asA00|chain:A	1a66A00|chain:A	0	78	327	178	243	kmer_topm+lev
12asA00|chain:A	2z63A00|chain:A	0	154	327	570	437	kmer_topm+lev
152lA00|chain:A	1a2pA00|chain:A	1	42	164	108	124	kmer_topm+lev
152lA00|chain:A	1aunA00|chain:A	1	149	164	208	160	kmer_topm+lev
153lA00|chain:A	155cA00|chain:A	2	3	185	134	141	kmer_topm+lev
155cA00|chain:A	3pieA02|chain:A	3	155	134	100	94	kmer_topm+lev
16pkA02|chain:A	1a1vA01|chain:A	4	35	208	135	155	kmer_topm+lev
16vpA00|chain:A	1afwB01|chain:B	5	125	311	213	233	kmer_topm+lev
17gsA01|chain:A	1a5iA02|chain:A	6	67	99	118	93	kmer_topm+lev
17gsA01|chain:A	1ailA00|chain:A	6	133	99	70	72	kmer_topm+lev
1914A00|chain:A	1a1wA00|chain:A	7	38	171	83	125	kmer_topm+lev
19hcA01|chain:A	1a0pA01|chain:A	8	22	155	91	117	kmer_topm+lev
19hcA02|chain:A	1af8A00|chain:A	9	123	137	86	103	kmer_topm+lev
1a00B00|chain:B	1adeA02|chain:A	10	117	146	100	108	kmer_topm+lev
1a00B00|chain:B	1afwB01|chain:B	10	125	146	213	160	kmer_topm+lev
1a02F00|chain:F	1a02J00|chain:J	11	12	53	52	36	kmer_topm+lev
1a02F00|chain:F	1a0hA02|chain:A	11	18	53	70	54	kmer_topm+lev
1a02F00|chain:F	1a0pA01|chain:A	11	22	53	91	67	kmer_topm+lev
1a02J00|chain:J	1a04A02|chain:A	12	14	52	80	61	kmer_topm+lev
1a02J00|chain:J	1aa7A02|chain:A	12	113	52	78	58	kmer_topm+lev
1a02J00|chain:J	1adjB02|chain:B	12	119	52	94	70	kmer_topm+lev
1a02J00|chain:J	1aoyA00|chain:A	12	143	52	78	58	kmer_topm+lev
1a04A01|chain:A	1a22A00|chain:A	13	39	124	180	136	kmer_topm+lev
1a04A01|chain:A	1a9nC00|chain:C	13	105	124	174	130	kmer_topm+lev
1a04A01|chain:A	1af8A00|chain:A	13	123	124	86	88	kmer_topm+lev
1a04A01|chain:A	1b3mA02|chain:A	13	151	124	195	146	kmer_topm+lev
1a04A02|chain:A	1aepA00|chain:A	14	121	80	153	116	kmer_topm+lev
1a0cA00|chain:A	1a3wA02|chain:A	15	53	437	235	336	kmer_topm+lev
1a0gA02|chain:A	1a2pA00|chain:A	16	42	159	108	118	kmer_topm+lev
1a0hA01|chain:A	1a0hA02|chain:A	17	18	89	70	68	kmer_topm+lev
1a0hA02|chain:A	1a79A02|chain:A	18	92	70	71	55	kmer_topm+lev
1a0iA01|chain:A	1a78A00|chain:A	19	90	83	134	102	kmer_topm+lev
1a0iA01|chain:A	1a9xA07|chain:A	19	109	83	55	64	kmer_topm+lev
1a0iA02|chain:A	1ah9A00|chain:A	20	132	101	71	73	kmer_topm+lev
