12asA00|chain:A	1a66A00|chain:A	0	81	327	178	243	kmer_topm+lev
152lA00|chain:A	1a2pA00|chain:A	1	43	164	108	124	kmer_topm+lev
153lA00|chain:A	155cA00|chain:A	2	3	185	134	141	kmer_topm+lev
155cA00|chain:A	3pieA02|chain:A	3	198	134	100	94	kmer_topm+lev
16pkA02|chain:A	1a1vA01|chain:A	4	35	208	135	155	kmer_topm+lev
16vpA00|chain:A	1afwB01|chain:B	5	140	311	213	233	kmer_topm+lev
17gsA01|chain:A	1ailA00|chain:A	6	150	99	70	72	kmer_topm+lev
1914A00|chain:A	1a1wA00|chain:A	7	38	171	83	125	kmer_topm+lev
19hcA01|chain:A	1a0pA01|chain:A	8	22	155	91	117	kmer_topm+lev
19hcA02|chain:A	1b4rA00|chain:A	9	189	137	80	102	kmer_topm+lev
1a00B00|chain:B	1adeA02|chain:A	10	129	146	100	108	kmer_topm+lev
1a02F00|chain:F	1a02J00|chain:J	11	12	53	52	36	kmer_topm+lev
1a02F00|chain:F	1a0pA01|chain:A	11	22	53	91	67	kmer_topm+lev
1a02J00|chain:J	1a04A02|chain:A	12	14	52	80	61	kmer_topm+lev
1a02J00|chain:J	1aa7A02|chain:A	12	123	52	78	58	kmer_topm+lev
1a02J00|chain:J	1adjB02|chain:B	12	131	52	94	70	kmer_topm+lev
1a04A01|chain:A	1ae9A00|chain:A	13	135	124	172	130	kmer_topm+lev
1a04A01|chain:A	1af8A00|chain:A	13	138	124	86	88	kmer_topm+lev
1a04A02|chain:A	1a31A02|chain:A	14	47	80	111	85	kmer_topm+lev
1a04A02|chain:A	1a8lA01|chain:A	14	106	80	117	88	kmer_topm+lev
1a04A02|chain:A	1b4cA00|chain:A	14	187	80	92	69	kmer_topm+lev
1a0cA00|chain:A	1b7yA00|chain:A	15	190	437	265	334	kmer_topm+lev
1a0gA02|chain:A	1aoaA01|chain:A	16	165	159	118	115	kmer_topm+lev
1a0hA01|chain:A	1am7A00|chain:A	17	159	89	154	114	kmer_topm+lev
1a0hA01|chain:A	1avyB00|chain:B	17	181	89	54	67	kmer_topm+lev
1a0hA02|chain:A	1a79A02|chain:A	18	97	70	71	55	kmer_topm+lev
1a0hA02|chain:A	1aq5A00|chain:A	18	170	70	47	53	kmer_topm+lev
1a0hA02|chain:A	1b24A01|chain:A	18	185	70	95	72	kmer_topm+lev
1a0iA01|chain:A	1a6lA00|chain:A	19	89	83	106	81	kmer_topm+lev
1a0iA01|chain:A	1a9xA07|chain:A	19	118	83	55	64	kmer_topm+lev
1a0iA02|chain:A	1ah9A00|chain:A	20	148	101	71	73	kmer_topm+lev
1a0iA03|chain:A	1a6aB02|chain:B	21	83	148	98	108	kmer_topm+lev
1a0pA01|chain:A	1a5eA00|chain:A	22	69	91	156	115	kmer_topm+lev
1a0rB00|chain:B	1agyA00|chain:A	23	146	339	197	260	kmer_topm+lev
1a0rP01|chain:P	1ab8A00|chain:A	24	125	129	177	136	kmer_topm+lev
1a0rP01|chain:P	1ailA00|chain:A	24	150	129	70	96	kmer_topm+lev
1a0rP02|chain:P	1a21B02|chain:B	25	39	53	98	75	kmer_topm+lev
1a0rP02|chain:P	1axiB01|chain:B	25	182	53	86	67	kmer_topm+lev
1a0rP02|chain:P	1b9xC02|chain:C	25	192	53	35	20	kmer_topm+lev
1a0sP00|chain:P	1a7tA00|chain:A	26	101	413	227	317	kmer_topm+lev
1a10I00|chain:I	1apsA00|chain:A	27	168	63	98	75	kmer_topm+lev
1a10I00|chain:I	1rlhA01|chain:A	27	194	63	50	47	kmer_topm+lev
1a15A00|chain:A	1aq5A00|chain:A	28	170	67	47	49	kmer_topm+lev
1a17A00|chain:A	1adeA02|chain:A	29	129	159	100	118	kmer_topm+lev
1a19A00|chain:A	1aq5A00|chain:A	30	170	89	47	67	kmer_topm+lev
1a1aB00|chain:B	1ah9A00|chain:A	31	148	102	71	77	kmer_topm+lev
1a1iA01|chain:A	1a5tA02|chain:A	32	74	30	40	31	kmer_topm+lev
1a1iA01|chain:A	1aggA00|chain:A	32	142	30	48	37	kmer_topm+lev
1a1iA01|chain:A	1b9xC02|chain:C	32	192	30	35	27	kmer_topm+lev
1a1rA02|chain:A	1a6jB00|chain:B	33	88	85	157	117	kmer_topm+lev
1a1rA02|chain:A	1a79A02|chain:A	33	97	85	71	64	kmer_topm+lev
1a1tA00|chain:A	1b9xC02|chain:C	34	192	55	35	41	kmer_topm+lev
1a1vA01|chain:A	1acxA00|chain:A	35	128	135	108	97	kmer_topm+lev
1a1vA02|chain:A	1aisB02|chain:B	36	154	135	94	101	kmer_topm+lev
1a1vA03|chain:A	1adjB02|chain:B	37	131	161	94	121	kmer_topm+lev
1a1wA00|chain:A	1aipH03|chain:H	38	152	83	52	63	kmer_topm+lev
1a22A00|chain:A	1abvA00|chain:A	40	127	180	105	135	kmer_topm+lev
1a2fA02|chain:A	1a8rA01|chain:A	41	108	121	85	92	kmer_topm+lev
1a2oA01|chain:A	1ab5A00|chain:A	42	124	133	125	96	kmer_topm+lev
1a2pA00|chain:A	1a79A02|chain:A	43	97	108	71	82	kmer_topm+lev
1a2tA00|chain:A	1adjB02|chain:B	44	131	135	94	100	kmer_topm+lev
1a2vA03|chain:A	1a3wA02|chain:A	45	55	439	235	333	kmer_topm+lev
1a2zA00|chain:A	1a9xB01|chain:B	46	119	220	150	162	kmer_topm+lev
1a31A03|chain:A	1a41A01|chain:A	48	59	150	127	111	kmer_topm+lev
1a31A04|chain:A	1a62A01|chain:A	49	78	80	46	61	kmer_topm+lev
1a31A04|chain:A	1atgA01|chain:A	49	174	80	122	92	kmer_topm+lev
1a3aC00|chain:C	1adjB02|chain:B	50	131	146	94	105	kmer_topm+lev
1a3cA00|chain:A	1a3wB03|chain:B	51	56	166	97	123	kmer_topm+lev
1a3gA01|chain:A	1al3A01|chain:A	52	157	135	101	102	kmer_topm+lev
1a3qA02|chain:A	1ah9A00|chain:A	53	148	98	71	73	kmer_topm+lev
1a3wA01|chain:A	1adjB02|chain:B	54	131	155	94	117	kmer_topm+lev
1a3wA02|chain:A	1a99A02|chain:A	55	111	235	174	175	kmer_topm+lev
1a3wB03|chain:B	1a9xA07|chain:A	56	118	97	55	75	kmer_topm+lev
1a3zA00|chain:A	1a4aA00|chain:A	57	64	150	129	111	kmer_topm+lev
1a40A02|chain:A	1a80A00|chain:A	58	103	166	277	209	kmer_topm+lev
1a40A02|chain:A	1atgA02|chain:A	58	175	166	109	123	kmer_topm+lev
1a41A01|chain:A	1a41A02|chain:A	59	60	127	94	95	kmer_topm+lev
1a41A02|chain:A	1avyB00|chain:B	60	181	94	54	71	kmer_topm+lev
1a44A00|chain:A	1a7sA01|chain:A	61	100	185	112	138	kmer_topm+lev
1a45A01|chain:A	1avyB00|chain:B	62	181	83	54	65	kmer_topm+lev
1a48A01|chain:A	1a7wA00|chain:A	63	102	111	68	79	kmer_topm+lev
1a4aA00|chain:A	1ah9A00|chain:A	64	148	129	71	96	kmer_topm+lev
1a52A00|chain:A	1aluA00|chain:A	65	158	239	157	179	kmer_topm+lev
1a57A00|chain:A	1a79A02|chain:A	66	97	116	71	83	kmer_topm+lev
1a59A02|chain:A	1ailA00|chain:A	67	150	108	70	81	kmer_topm+lev
1a5aA00|chain:A	1a5eA00|chain:A	68	69	255	156	191	kmer_topm+lev
1a5iA02|chain:A	1a9nD00|chain:D	70	113	118	93	91	kmer_topm+lev
1a5jA01|chain:A	1aisB02|chain:B	71	154	56	94	68	kmer_topm+lev
1a5jA01|chain:A	1aq5A00|chain:A	71	170	56	47	42	kmer_topm+lev
1a5kC02|chain:C	1at9A00|chain:A	72	173	381	230	287	kmer_topm+lev
1a5tA01|chain:A	1a5tA03|chain:A	73	75	167	116	126	kmer_topm+lev
1a5tA02|chain:A	1anxA04|chain:A	74	163	40	72	53	kmer_topm+lev
